timestamp,src_ip,dst_ip,action,bytes_sent,request_id
2025-02-05T02:16:50.931623,192.168.1.61,192.168.1.243,REJECT,6006,req-69c13af0
2025-03-14T14:52:42.306323,10.0.0.225,10.0.0.50,ACCEPT,6920,req-c384a0da
2025-03-27T14:33:58.328430,192.168.1.78,192.168.1.44,ACCEPT,6629,req-c47eff2b
2025-04-08T13:22:31.674536,10.0.0.4,192.168.1.203,ACCEPT,6864,req-bfa2f0ac
2025-04-26T04:05:01.654385,10.0.0.242,10.0.0.242,REJECT,2043,req-4d4f337a
2025-02-01T16:34:11.506244,192.168.1.241,10.0.0.71,ACCEPT,3018,req-e5e1e5fb
2025-02-04T01:13:42.308583,192.168.1.82,10.0.0.52,ACCEPT,742,req-5459b3af
2025-04-11T06:14:07.745082,10.0.0.89,192.168.1.90,ACCEPT,6340,req-93438b63
2025-03-22T12:50:24.869468,10.0.0.105,192.168.1.6,ACCEPT,9038,req-2bc45ea3
2025-02-11T06:25:15.581046,10.0.0.230,192.168.1.137,ACCEPT,4837,req-afd5baa0
2025-02-15T16:14:17.894985,192.168.1.174,192.168.1.160,ACCEPT,2312,req-71aac769
2025-04-03T10:18:18.665332,192.168.1.234,192.168.1.96,ACCEPT,7117,req-6c150577
2025-02-10T23:47:46.556655,10.0.0.235,192.168.1.161,ACCEPT,4803,req-189fa4bb
2025-04-26T05:00:04.607426,192.168.1.222,10.0.0.68,ACCEPT,5805,req-61533c61
2025-02-24T10:15:37.447868,10.0.0.116,10.0.0.216,ACCEPT,3871,req-0fabd73b
2025-02-06T07:37:33.042769,10.0.0.114,192.168.1.103,ACCEPT,3683,req-7bd1b3fe
2025-03-04T22:46:36.018185,10.0.0.8,10.0.0.173,ACCEPT,5904,req-167d3480
2025-04-13T23:35:36.779872,192.168.1.90,10.0.0.11,ACCEPT,3104,req-fe6e1a3a
2025-03-24T10:35:23.395579,10.0.0.239,192.168.1.190,ACCEPT,6581,req-d4370bdf
2025-01-29T19:24:02.390614,192.168.1.79,192.168.1.207,REJECT,7578,req-9d7a23fa
2025-04-24T12:57:20.069555,10.0.0.191,10.0.0.97,ACCEPT,8236,req-ec54f5e2
2025-04-26T04:05:11.500696,192.168.1.189,10.0.0.212,ACCEPT,3965,req-99dc5343
2025-01-30T04:53:12.077986,10.0.0.177,10.0.0.148,ACCEPT,5531,req-5d570373
2025-02-11T11:59:16.652386,10.0.0.126,10.0.0.44,ACCEPT,7401,req-95c5f506
2025-03-23T01:56:04.872150,192.168.1.61,10.0.0.117,ACCEPT,1365,req-feba66b4
2025-02-18T21:40:38.679490,10.0.0.103,10.0.0.97,REJECT,2593,req-44c695df
2025-04-26T13:54:00.790518,192.168.1.96,10.0.0.126,ACCEPT,8511,req-907c09a8
2025-02-26T12:43:21.564701,10.0.0.97,10.0.0.131,ACCEPT,6558,req-c626a6e4
2025-03-06T05:36:13.527101,10.0.0.210,192.168.1.214,REJECT,9675,req-1d271a79
2025-04-01T14:10:24.491026,10.0.0.8,10.0.0.175,ACCEPT,6711,req-7fe74ec0
2025-04-04T11:30:23.189733,10.0.0.100,10.0.0.245,ACCEPT,995,req-1b4788aa
2025-02-13T08:21:27.922291,10.0.0.225,10.0.0.172,ACCEPT,7046,req-09315d60
2025-02-06T22:13:46.719508,192.168.1.41,192.168.1.159,ACCEPT,4877,req-0c4b31d1
2025-04-25T20:08:41.551514,10.0.0.204,192.168.1.30,ACCEPT,695,req-39234c0f
2025-03-17T14:37:23.391804,192.168.1.213,10.0.0.250,ACCEPT,7673,req-7c566969
2025-03-09T12:06:07.417094,192.168.1.70,10.0.0.77,ACCEPT,4885,req-0e6649b9
2025-03-17T19:07:54.368793,192.168.1.240,192.168.1.140,ACCEPT,8256,req-47b4d8f4
2025-04-13T01:10:07.603238,192.168.1.110,10.0.0.92,ACCEPT,7578,req-9b90da02
2025-04-17T23:30:49.755189,45.227.253.109,192.168.1.39,DROP,196102,req-e1631683
2025-04-09T21:03:47.015752,10.0.0.241,10.0.0.99,ACCEPT,7201,req-571c486c
2025-03-13T01:20:41.540372,10.0.0.15,192.168.1.82,REJECT,304819,req-c5eddf8f
2025-04-14T14:15:48.704278,192.168.1.122,10.0.0.40,REJECT,7738,req-0a3b5136
2025-02-04T16:00:07.675800,10.0.0.218,10.0.0.225,ACCEPT,2305,req-4b515efb
2025-02-16T22:21:47.487653,10.0.0.28,192.168.1.181,ACCEPT,8226,req-3d053bd6
2025-02-26T15:46:02.212220,10.0.0.78,192.168.1.152,ACCEPT,3642,req-2e4d7ca3
2025-04-17T07:03:24.461771,192.168.1.196,192.168.1.35,ACCEPT,2171,req-c51d2df1
2025-01-31T16:18:43.798992,10.0.0.20,10.0.0.229,ACCEPT,5179,req-13228d60
2025-04-26T15:48:09.963201,10.0.0.206,10.0.0.8,ACCEPT,1837,req-99575abb
2025-03-05T19:44:00.889573,10.0.0.78,10.0.0.251,ACCEPT,9214,req-7d0fddc0
2025-02-26T13:13:06.868817,192.168.1.241,192.168.1.141,ACCEPT,3899,req-ceb82004
2025-03-20T02:22:53.504738,192.168.1.199,192.168.1.186,ACCEPT,7503,req-011ae252
2025-02-03T18:13:38.621131,192.168.1.106,10.0.0.113,ACCEPT,7631,req-cf102cf0
2025-04-01T02:00:23.467472,192.168.1.192,10.0.0.132,ACCEPT,6475,req-b5e348eb
2025-04-25T02:38:30.156542,10.0.0.184,10.0.0.87,ACCEPT,2445,req-a0e633d6
2025-01-30T18:37:28.556278,192.168.1.210,10.0.0.43,ACCEPT,9426,req-db757509
2025-01-30T00:49:22.543631,192.168.1.36,10.0.0.53,ACCEPT,7846,req-7eb1235d
2025-01-28T15:52:55.108188,10.0.0.129,192.168.1.34,ACCEPT,7041,req-1d623857
2025-02-26T13:13:03.036303,192.168.1.90,192.168.1.120,ACCEPT,2258,req-f7da470b
2025-02-07T17:49:46.436545,10.0.0.100,192.168.1.111,ACCEPT,9313,req-e3787d6b
2025-04-21T22:48:03.875092,10.0.0.64,10.0.0.158,ACCEPT,4561,req-45827f66
2025-02-08T12:21:09.425528,10.0.0.91,192.168.1.167,ACCEPT,3380,req-1a245d44
2025-03-02T21:42:01.902738,192.168.1.31,192.168.1.133,ACCEPT,1516,req-a97927fb
2025-02-26T08:39:52.715503,192.168.1.86,192.168.1.23,ACCEPT,2460,req-2e388541
2025-03-29T01:53:02.284944,192.168.1.3,192.168.1.37,ACCEPT,695,req-e048c012
2025-04-08T06:31:26.645459,192.168.1.95,10.0.0.64,ACCEPT,991,req-d4e312b9
2025-02-20T08:40:04.773150,192.168.1.146,192.168.1.52,ACCEPT,4750,req-c4511322
2025-03-13T03:53:32.962466,10.0.0.77,10.0.0.106,ACCEPT,6657,req-6750055f
2025-04-13T08:28:03.873836,10.0.0.137,10.0.0.86,ACCEPT,6656,req-c3063a30
2025-04-20T19:34:03.182495,192.168.1.236,192.168.1.47,ACCEPT,5319,req-e4605d4f
2025-04-07T18:35:27.314159,192.168.1.13,192.168.1.4,ACCEPT,3127,req-d8c5aa9e
2025-02-27T16:41:51.515735,192.168.1.95,10.0.0.74,ACCEPT,9763,req-454d7743
2025-03-04T05:27:00.418108,192.168.1.6,10.0.0.46,ACCEPT,8316,req-31c7f8e5
2025-02-04T21:39:56.381180,10.0.0.30,10.0.0.118,ACCEPT,2179,req-a0cd672d
2025-04-18T14:07:22.487056,192.168.1.85,192.168.1.59,ACCEPT,9460,req-b7ce760d
2025-02-26T12:43:18.450609,10.0.0.89,192.168.1.146,ACCEPT,7135,req-0b350b8e
2025-03-15T08:33:44.959745,185.143.223.15,192.168.1.183,REJECT,198982,req-a18f1e04
2025-03-13T13:50:11.974219,192.168.1.239,192.168.1.13,ACCEPT,4491,req-90031dd6
2025-02-06T13:26:46.927953,192.168.1.30,10.0.0.23,ACCEPT,1863,req-47636c05
2025-02-04T12:14:13.444836,10.0.0.64,10.0.0.174,REJECT,6823,req-20570245
2025-02-07T18:13:43.316946,192.168.1.105,192.168.1.100,ACCEPT,4573,req-3d8e14a8
2025-04-03T10:18:04.111286,10.0.0.120,10.0.0.123,ACCEPT,1708,req-0463567f
2025-02-04T06:52:05.866021,192.168.1.94,192.168.1.97,ACCEPT,6364,req-d8e05919
2025-02-24T21:31:24.145869,192.168.1.2,192.168.1.136,ACCEPT,5759,req-14b42031
2025-02-09T01:28:31.040464,10.0.0.108,10.0.0.124,ACCEPT,9024,req-9ff371e0
2025-02-24T10:55:57.046071,45.227.253.109,192.168.1.251,REJECT,135759,req-a0d107be
2025-02-17T09:05:40.563900,10.0.0.32,10.0.0.103,ACCEPT,3875,req-dac3bd5d
2025-03-09T20:25:12.580074,192.168.1.100,10.0.0.116,DROP,81940,req-f67ae558
2025-04-02T03:09:02.934259,10.0.0.202,192.168.1.189,ACCEPT,5208,req-11c7952c
2025-01-31T07:50:31.904339,192.168.1.21,192.168.1.13,ACCEPT,4999,req-f832277d
2025-04-03T13:59:28.506127,10.0.0.38,192.168.1.93,ACCEPT,6574,req-7f85cb19
2025-02-19T21:59:25.104253,192.168.1.153,10.0.0.108,ACCEPT,2342,req-65cf568c
2025-03-01T21:45:23.309177,10.0.0.243,192.168.1.215,ACCEPT,9553,req-fa7a8052
2025-04-26T15:20:09.102235,192.168.1.213,192.168.1.119,ACCEPT,5969,req-8a342f15
2025-02-02T23:16:55.366128,10.0.0.124,192.168.1.162,REJECT,3175,req-424b5c35
2025-02-19T14:35:49.177772,192.168.1.174,192.168.1.155,ACCEPT,6497,req-4e78a31b
2025-03-23T20:54:16.490924,10.0.0.15,10.0.0.212,DROP,310831,req-d0a60aa5
2025-02-19T00:56:12.572200,192.168.1.154,10.0.0.74,ACCEPT,6516,req-0016af81
2025-04-21T17:11:37.038605,192.168.1.47,10.0.0.30,ACCEPT,5365,req-121adfca
2025-03-17T11:00:35.719123,192.168.1.212,10.0.0.178,ACCEPT,1084,req-bb1190b9
2025-04-26T04:05:25.642540,10.0.0.87,10.0.0.82,ACCEPT,5539,req-658b243d
2025-04-22T01:00:52.506955,10.0.0.18,10.0.0.219,ACCEPT,3449,req-f678146e
2025-04-16T06:43:29.349569,192.168.1.211,10.0.0.224,ACCEPT,7360,req-07ed7bb1
2025-03-18T16:37:07.840247,192.168.1.96,192.168.1.80,ACCEPT,7663,req-c3941063
2025-04-02T07:08:40.323768,192.168.1.245,192.168.1.168,ACCEPT,4860,req-ffadf708
2025-04-05T12:50:17.855814,192.168.1.176,10.0.0.241,REJECT,5870,req-db914203
2025-04-18T15:17:05.637013,10.0.0.170,10.0.0.121,ACCEPT,1891,req-ae48bc33
2025-03-12T22:02:52.734788,192.168.1.185,192.168.1.92,ACCEPT,1744,req-a17b525a
2025-03-04T05:27:04.023510,10.0.0.230,10.0.0.36,ACCEPT,6802,req-5ad12b55
2025-02-06T01:21:06.516137,192.168.1.189,192.168.1.109,ACCEPT,2884,req-d9ba9194
2025-03-21T23:51:42.484579,192.168.1.233,10.0.0.53,ACCEPT,6283,req-13ad7790
2025-03-04T05:20:55.879658,45.227.253.109,10.0.0.66,REJECT,321219,req-2f6f360f
2025-03-14T14:34:02.306438,10.0.0.237,192.168.1.46,ACCEPT,4414,req-e0aad2e5
2025-03-13T13:50:27.867949,192.168.1.34,10.0.0.226,ACCEPT,634,req-d3f538db
2025-04-18T00:01:10.987577,10.0.0.41,192.168.1.222,ACCEPT,2710,req-d974cd1e
2025-04-12T08:02:55.742273,10.0.0.27,10.0.0.95,REJECT,4679,req-b5b32a4b
2025-04-04T19:04:36.498542,10.0.0.34,192.168.1.117,ACCEPT,7825,req-eb8a5e82
2025-04-24T01:27:23.725036,192.168.1.61,192.168.1.149,ACCEPT,8023,req-fdb41161
2025-04-16T06:43:24.415577,10.0.0.5,192.168.1.62,ACCEPT,9111,req-57dfa25c
2025-04-21T01:03:48.029701,10.0.0.41,10.0.0.44,ACCEPT,5001,req-fc2320d6
2025-02-11T07:17:58.471231,10.0.0.89,10.0.0.162,ACCEPT,4541,req-ad61eca7
2025-03-12T01:20:05.932981,192.168.1.100,192.168.1.87,DROP,261240,req-2837a625
2025-03-21T09:07:56.136962,192.168.1.249,10.0.0.252,ACCEPT,6213,req-9d0ce436
2025-03-09T21:28:44.010243,192.168.1.38,192.168.1.29,ACCEPT,2186,req-97c875f3
2025-04-21T07:54:20.799704,192.168.1.228,10.0.0.66,ACCEPT,3638,req-b1224907
2025-03-06T02:50:33.879885,192.168.1.96,10.0.0.99,ACCEPT,8102,req-6756abb6
2025-02-12T14:21:50.776561,192.168.1.209,192.168.1.45,ACCEPT,2827,req-31008224
2025-01-30T16:10:08.788919,192.168.1.86,192.168.1.65,ACCEPT,7118,req-32dbd4c3
2025-02-18T19:37:07.424450,10.0.0.164,192.168.1.211,ACCEPT,9533,req-0f735a9f
2025-02-01T16:34:06.915886,192.168.1.135,192.168.1.158,ACCEPT,7559,req-23467b0b
2025-01-30T18:53:55.553915,192.168.1.76,192.168.1.51,ACCEPT,9230,req-28d48c96
2025-02-24T20:12:11.939508,192.168.1.197,192.168.1.159,REJECT,2441,req-d006bb2d
2025-02-07T23:28:07.388739,192.168.1.233,10.0.0.10,ACCEPT,957,req-e13cef94
2025-03-22T22:26:44.632406,192.168.1.50,192.168.1.123,ACCEPT,7680,req-fcd87832
2025-03-11T17:58:33.289396,10.0.0.110,10.0.0.28,ACCEPT,4986,req-ed040d68
2025-04-06T21:00:12.644159,192.168.1.192,10.0.0.208,ACCEPT,3673,req-c70c678b
2025-04-18T08:51:59.084846,192.168.1.183,10.0.0.115,ACCEPT,1536,req-be99c633
2025-04-03T00:52:44.359168,10.0.0.111,192.168.1.178,ACCEPT,8067,req-0f8624f6
2025-04-05T06:41:55.963319,192.168.1.7,192.168.1.46,ACCEPT,7545,req-b32ee102
2025-02-12T16:11:07.298247,192.168.1.164,10.0.0.224,ACCEPT,6793,req-d6a8e115
2025-03-02T14:41:25.065115,62.210.180.94,192.168.1.95,DROP,13680,req-0d6b466e
2025-03-29T00:53:51.636743,192.168.1.61,10.0.0.242,ACCEPT,5615,req-51b9611e
2025-04-01T14:10:25.431077,10.0.0.157,192.168.1.124,ACCEPT,1226,req-7fe74ec0
2025-02-15T11:02:55.869132,192.168.1.47,192.168.1.123,ACCEPT,7506,req-89d8de28
2025-02-22T20:54:51.906139,10.0.0.62,10.0.0.96,REJECT,3230,req-c080a66f
2025-02-12T07:01:48.474874,192.168.1.104,10.0.0.221,ACCEPT,4686,req-043b6641
2025-02-10T00:10:46.833475,192.168.1.143,10.0.0.182,ACCEPT,756,req-2f028e8d
2025-01-29T04:31:44.411304,192.168.1.152,192.168.1.206,ACCEPT,603,req-37a2f05a
2025-02-01T18:05:01.389104,192.168.1.17,192.168.1.31,ACCEPT,8043,req-49d4f91a
2025-03-22T00:37:41.664468,192.168.1.202,10.0.0.55,ACCEPT,9024,req-08451709
2025-04-26T04:05:12.464941,45.227.253.109,192.168.1.242,REJECT,391710,req-be7cf66d
2025-03-18T06:34:36.744564,192.168.1.100,10.0.0.121,DROP,341621,req-5b46df41
2025-03-20T11:11:17.752465,192.168.1.192,192.168.1.158,ACCEPT,3671,req-6d60eb06
2025-02-11T21:41:26.673160,10.0.0.52,10.0.0.170,ACCEPT,5624,req-a0b3b27c
2025-02-11T19:30:42.448174,192.168.1.91,192.168.1.184,ACCEPT,4847,req-e2a711d3
2025-03-02T21:42:02.169622,10.0.0.44,192.168.1.225,ACCEPT,4697,req-a97927fb
2025-03-31T19:03:29.698751,192.168.1.40,10.0.0.207,ACCEPT,2893,req-63697045
2025-02-26T12:43:09.953738,192.168.1.129,192.168.1.179,ACCEPT,2440,req-71fea118
2025-04-08T11:03:04.323172,192.168.1.44,192.168.1.215,ACCEPT,7058,req-1a07c671
2025-04-04T22:32:30.221428,10.0.0.13,192.168.1.100,ACCEPT,9382,req-27bb7bb4
2025-01-31T21:01:45.206566,192.168.1.42,10.0.0.93,ACCEPT,1720,req-7ffac5aa
2025-04-26T04:05:14.455220,192.168.1.1,10.0.0.123,ACCEPT,4425,req-4b613c83
2025-02-15T23:06:12.447459,10.0.0.21,192.168.1.7,ACCEPT,8701,req-eeeaa217
2025-04-18T06:25:55.172345,192.168.1.92,192.168.1.194,ACCEPT,8475,req-4e7fbd47
2025-03-22T09:29:13.098010,10.0.0.142,10.0.0.115,ACCEPT,9166,req-25c73cfd
2025-03-27T04:59:33.563970,10.0.0.166,10.0.0.23,ACCEPT,1838,req-5c2c1f78
2025-01-29T03:20:54.105231,10.0.0.15,10.0.0.191,DROP,428421,req-c9e5a19b
2025-04-26T10:51:50.637941,10.0.0.140,10.0.0.34,ACCEPT,8924,req-f89b1d62
2025-03-16T15:11:44.392202,10.0.0.122,10.0.0.9,ACCEPT,9154,req-233eb172
2025-04-27T02:05:10.221819,10.0.0.169,10.0.0.88,ACCEPT,2067,req-3af234ec
2025-04-10T11:27:13.021805,192.168.1.32,10.0.0.150,ACCEPT,1099,req-a2039615
2025-03-25T11:59:28.050770,10.0.0.121,192.168.1.66,ACCEPT,6786,req-f15e6c50
2025-02-11T15:50:16.700779,192.168.1.180,192.168.1.181,ACCEPT,3414,req-c45bfe4b
2025-02-19T09:20:05.564549,192.168.1.68,192.168.1.133,ACCEPT,1072,req-a19677f3
2025-02-09T01:28:30.384796,10.0.0.15,192.168.1.218,DROP,444416,req-9ff371e0
2025-01-30T14:17:38.989801,192.168.1.175,10.0.0.1,ACCEPT,9594,req-dada722e
2025-03-04T05:27:00.537209,10.0.0.144,192.168.1.38,ACCEPT,9608,req-d578bade
2025-02-17T21:41:07.096948,192.168.1.247,10.0.0.134,ACCEPT,2127,req-f37a2870
2025-04-16T07:48:09.787201,10.0.0.15,10.0.0.141,REJECT,389,req-69fdd332
2025-02-03T12:34:52.863823,10.0.0.215,10.0.0.166,ACCEPT,708,req-c39d229d
2025-03-10T13:07:42.774679,192.168.1.195,10.0.0.65,ACCEPT,4987,req-3fa7d184
2025-02-03T20:50:13.638910,10.0.0.175,10.0.0.220,ACCEPT,8190,req-d7a84a83
2025-03-27T19:28:41.804933,10.0.0.208,10.0.0.176,ACCEPT,3150,req-d7bf10d8
2025-03-11T19:55:51.230266,192.168.1.188,192.168.1.22,ACCEPT,8892,req-1326109b
2025-03-21T23:51:43.476549,10.0.0.242,192.168.1.10,ACCEPT,567,req-13ad7790
2025-02-11T03:31:24.326957,10.0.0.159,10.0.0.28,ACCEPT,9886,req-3fb667ca
2025-01-30T18:53:54.163733,192.168.1.239,10.0.0.41,ACCEPT,2790,req-28d48c96
2025-02-10T11:58:32.602192,10.0.0.15,192.168.1.209,DROP,161958,req-48db3811
2025-03-30T23:14:39.705127,185.143.223.15,192.168.1.179,DROP,277915,req-cc2c2f9a
2025-01-29T05:27:42.427923,192.168.1.159,10.0.0.59,REJECT,9229,req-ad4cb527
2025-03-22T14:34:34.489924,10.0.0.172,10.0.0.22,ACCEPT,4247,req-39e96135
2025-01-31T22:21:12.044468,10.0.0.10,192.168.1.6,ACCEPT,4025,req-05e8cce8
2025-03-14T09:03:57.168927,10.0.0.177,192.168.1.114,ACCEPT,700,req-f0f1b53c
2025-03-25T22:28:02.910775,10.0.0.176,10.0.0.106,REJECT,9409,req-a06287fd
2025-02-11T07:17:56.379450,192.168.1.175,192.168.1.182,ACCEPT,6657,req-17a49a67
2025-02-16T11:43:34.027445,192.168.1.163,10.0.0.185,ACCEPT,8877,req-c1440a96
2025-04-17T22:01:29.112635,10.0.0.194,192.168.1.242,REJECT,4394,req-21ed9514
2025-03-29T01:53:01.297498,192.168.1.242,192.168.1.149,ACCEPT,4137,req-e048c012
2025-04-24T21:24:11.162422,10.0.0.222,10.0.0.70,ACCEPT,1041,req-35c4c41c
2025-04-25T13:09:37.073671,10.0.0.228,192.168.1.106,ACCEPT,2231,req-a4a29b87
2025-02-11T21:23:38.748631,10.0.0.156,10.0.0.249,ACCEPT,9192,req-af35bc32
2025-03-08T19:05:00.371978,10.0.0.11,10.0.0.249,ACCEPT,7933,req-4f941a13
2025-02-07T01:58:59.690625,10.0.0.85,192.168.1.196,ACCEPT,4334,req-6773674b
2025-03-28T11:11:28.062286,192.168.1.10,192.168.1.128,ACCEPT,4360,req-e1ce6f1c
2025-02-24T20:02:45.979460,10.0.0.12,192.168.1.69,ACCEPT,2231,req-eed04812
2025-03-11T07:01:52.993703,192.168.1.210,10.0.0.142,ACCEPT,3748,req-7216d9e9
2025-03-17T11:00:47.389849,10.0.0.243,192.168.1.137,ACCEPT,999,req-db1f9c2b
2025-02-24T07:17:59.454801,192.168.1.217,10.0.0.136,ACCEPT,739,req-1e9666a6
2025-03-18T03:59:44.793902,10.0.0.50,192.168.1.38,ACCEPT,7210,req-20613535
2025-03-20T11:11:15.585535,10.0.0.17,10.0.0.80,REJECT,6115,req-6d60eb06
2025-04-26T10:52:02.482554,192.168.1.80,10.0.0.33,ACCEPT,3206,req-c56108c8
2025-01-28T13:57:38.777646,10.0.0.71,192.168.1.225,ACCEPT,8446,req-6f09cb99
2025-04-07T14:45:20.109310,10.0.0.96,10.0.0.192,ACCEPT,3934,req-79666d4f
2025-02-02T12:13:15.040873,10.0.0.61,192.168.1.245,ACCEPT,3159,req-15b78cac
2025-01-28T21:43:07.430467,192.168.1.56,10.0.0.167,ACCEPT,6713,req-37df4284
2025-03-02T17:12:06.760240,10.0.0.56,10.0.0.52,ACCEPT,8941,req-ca7647f6
2025-04-26T10:51:54.194393,192.168.1.100,192.168.1.69,DROP,37394,req-2dc42237
2025-03-19T02:59:43.897755,192.168.1.100,10.0.0.203,REJECT,461296,req-b129b116
2025-04-18T08:46:04.228488,10.0.0.230,10.0.0.151,ACCEPT,8847,req-4ef582c1
2025-01-29T01:51:31.596091,10.0.0.52,192.168.1.201,ACCEPT,2506,req-4ddd7488
2025-04-17T10:36:14.464731,10.0.0.92,10.0.0.25,ACCEPT,8093,req-a9dd9063
2025-04-15T09:10:44.312493,192.168.1.100,10.0.0.112,ACCEPT,4219,req-58b6e83d
2025-03-22T13:41:59.604999,10.0.0.177,192.168.1.68,ACCEPT,2617,req-87ae8069
2025-03-24T01:36:49.071835,10.0.0.195,10.0.0.11,ACCEPT,3721,req-d9f74f57
2025-03-15T02:39:56.880090,192.168.1.103,10.0.0.61,ACCEPT,3086,req-895768db
2025-03-23T23:33:32.881203,10.0.0.119,192.168.1.21,ACCEPT,4091,req-9bba6452
2025-01-30T08:54:39.568863,10.0.0.87,192.168.1.94,ACCEPT,6894,req-ea272547
2025-03-02T21:41:58.249478,192.168.1.245,10.0.0.224,ACCEPT,7341,req-6b9da65b
2025-03-15T13:58:29.765254,192.168.1.252,10.0.0.31,ACCEPT,2894,req-cae12934
2025-03-12T02:37:32.620313,192.168.1.177,192.168.1.73,ACCEPT,1681,req-372a5ca5
2025-04-28T03:23:57.290673,192.168.1.139,192.168.1.141,ACCEPT,2218,req-95258b95
2025-04-09T01:30:11.930738,192.168.1.180,10.0.0.145,ACCEPT,6085,req-17029eb4
2025-02-19T03:50:33.112135,185.143.223.15,192.168.1.9,REJECT,65470,req-660855c6
2025-03-04T17:12:39.994113,185.143.223.15,192.168.1.186,REJECT,407058,req-8c25038f
2025-04-19T02:19:42.820171,10.0.0.115,192.168.1.124,ACCEPT,4908,req-8649eb1e
2025-02-20T11:46:13.589889,10.0.0.39,10.0.0.194,ACCEPT,7251,req-adddd75d
2025-02-05T19:41:34.198711,10.0.0.100,10.0.0.34,ACCEPT,6626,req-92ffd558
2025-03-13T21:16:23.192768,10.0.0.35,192.168.1.196,ACCEPT,9464,req-2866e474
2025-04-03T15:33:30.412164,192.168.1.93,192.168.1.89,ACCEPT,2519,req-9a10daac
2025-02-25T21:45:45.659178,192.168.1.100,10.0.0.68,DROP,37651,req-2bf8bf29
2025-02-28T14:43:46.386093,10.0.0.10,192.168.1.124,REJECT,643,req-400d44ab
2025-03-05T16:53:53.974783,45.227.253.109,192.168.1.251,REJECT,469583,req-9df5a47d
2025-04-08T01:29:24.826523,10.0.0.43,192.168.1.113,ACCEPT,3883,req-6e9eced1
2025-03-01T11:15:24.816814,192.168.1.3,192.168.1.141,ACCEPT,4792,req-e82f21e4
2025-02-26T13:13:05.389827,10.0.0.15,10.0.0.143,DROP,27663,req-11d3488c
2025-02-24T13:00:16.245411,192.168.1.168,192.168.1.57,ACCEPT,4724,req-ff5bf862
2025-02-08T23:25:37.539435,185.143.223.15,10.0.0.128,DROP,446155,req-fff1326c
2025-04-11T22:58:28.999881,10.0.0.166,192.168.1.111,ACCEPT,5088,req-b5244da8
2025-02-15T21:23:12.696868,192.168.1.100,192.168.1.96,DROP,250061,req-bb030b6b
2025-02-16T14:02:54.526276,10.0.0.132,10.0.0.175,ACCEPT,5622,req-63437590
2025-02-04T11:03:40.191717,10.0.0.15,192.168.1.33,REJECT,201334,req-9d8f0b86
2025-02-21T18:07:51.990015,192.168.1.93,10.0.0.73,ACCEPT,6293,req-88427bef
2025-02-21T19:28:47.242159,192.168.1.10,10.0.0.225,ACCEPT,7866,req-3b0e8d6d
2025-04-12T06:41:20.168296,192.168.1.155,192.168.1.218,ACCEPT,7855,req-3f3793e2
2025-04-24T20:49:28.128523,10.0.0.169,10.0.0.212,ACCEPT,7362,req-b249470e
2025-02-16T10:38:37.991522,192.168.1.129,192.168.1.33,ACCEPT,3421,req-13ba527a
2025-04-11T06:14:17.308296,10.0.0.121,192.168.1.11,ACCEPT,8119,req-f5c04163
2025-04-07T14:45:24.780939,10.0.0.68,192.168.1.177,ACCEPT,1257,req-d159ec3b
2025-02-08T18:15:02.032874,192.168.1.175,192.168.1.224,ACCEPT,5175,req-83b6678f
2025-03-19T21:29:47.743685,192.168.1.100,192.168.1.203,REJECT,91568,req-d8a16d5a
2025-03-27T20:50:09.334152,192.168.1.75,192.168.1.178,ACCEPT,8843,req-5a8dc478
2025-02-17T07:45:04.860479,10.0.0.16,192.168.1.230,ACCEPT,6663,req-90494cb9
2025-04-19T03:12:11.285199,45.227.253.109,10.0.0.169,DROP,243378,req-6c12cac8
2025-02-04T18:55:53.823523,192.168.1.206,10.0.0.29,ACCEPT,1662,req-66ee8fb9
2025-02-13T11:57:18.119371,192.168.1.100,192.168.1.245,REJECT,125768,req-5ad40f24
2025-02-15T23:43:23.947830,192.168.1.55,10.0.0.240,ACCEPT,3128,req-63777acd
2025-03-15T10:02:38.634926,192.168.1.174,192.168.1.81,ACCEPT,3564,req-6115a8f2
2025-01-30T18:37:27.669917,10.0.0.190,192.168.1.2,REJECT,4629,req-db757509
2025-02-27T06:22:47.005772,10.0.0.9,10.0.0.163,ACCEPT,7385,req-0118e200
2025-03-05T00:31:24.450245,192.168.1.46,192.168.1.22,ACCEPT,1958,req-d15a261a
2025-03-05T14:34:38.626545,192.168.1.113,192.168.1.223,ACCEPT,9166,req-261333fd
2025-02-15T08:05:11.570751,10.0.0.204,192.168.1.42,ACCEPT,9239,req-bb1a083c
2025-04-01T08:22:45.440755,192.168.1.21,10.0.0.149,ACCEPT,3598,req-0e5e8ecf
2025-02-07T16:05:52.970137,192.168.1.10,192.168.1.85,ACCEPT,6432,req-4e396664
2025-04-13T10:31:14.038790,192.168.1.205,10.0.0.190,ACCEPT,4393,req-4c90620f
2025-04-08T06:19:06.819476,192.168.1.87,10.0.0.140,ACCEPT,6343,req-c568d2d5
2025-02-25T11:36:57.338087,192.168.1.23,10.0.0.198,ACCEPT,3865,req-deee9205
2025-03-16T09:38:47.999736,45.227.253.109,10.0.0.31,REJECT,235718,req-b9af763b
2025-02-04T07:57:08.485088,10.0.0.236,10.0.0.169,ACCEPT,2979,req-a3aa8779
2025-02-25T01:15:51.004666,192.168.1.234,192.168.1.9,ACCEPT,786,req-0a93678c
