timestamp,src_ip,dst_ip,action,bytes_sent,request_id
2025-04-13T12:11:54,192.168.1.156,10.0.0.249,REJECT,5531,req-5aaf1258
2025-04-13T12:52:57,192.168.1.33,10.0.0.127,REJECT,5928,req-cd2b833e
2025-04-13T13:22:15,192.168.1.36,10.0.0.38,ACCEPT,4335,req-5f06abf8
2025-04-13T12:49:03,192.168.1.7,10.0.0.195,ACCEPT,2114,req-ecf96f55
2025-04-13T12:40:55,192.168.1.108,10.0.0.45,ACCEPT,4786,req-6946493b
2025-04-13T12:51:58,192.168.1.90,10.0.0.127,REJECT,7076,req-325d09ef
2025-04-13T12:18:27,192.168.1.187,10.0.0.66,ACCEPT,2593,req-bdfe1ca9
2025-04-13T13:18:49,192.168.1.16,10.0.0.160,ACCEPT,4820,req-f31a8440
2025-04-13T12:31:05,192.168.1.101,10.0.0.20,REJECT,9269,req-34e901df
2025-04-13T12:06:42,192.168.1.225,10.0.0.66,REJECT,5127,req-8d3321f6
2025-04-13T12:49:45,192.168.1.184,10.0.0.223,ACCEPT,3014,req-b55c9e70
2025-04-13T12:40:45,192.168.1.184,10.0.0.129,ACCEPT,9220,req-4b917a93
2025-04-13T12:18:48,192.168.1.226,10.0.0.10,ACCEPT,5950,req-4bb42672
2025-04-13T12:13:56,192.168.1.197,10.0.0.132,REJECT,9430,req-efc84a01
2025-04-13T13:06:38,192.168.1.88,10.0.0.33,REJECT,2572,req-c44f02e1
2025-04-13T12:27:48,192.168.1.51,10.0.0.66,ACCEPT,1411,req-5a46e517
2025-04-13T12:01:41,192.168.1.106,10.0.0.197,REJECT,3759,req-f4e9082e
2025-04-13T12:23:33,192.168.1.238,10.0.0.5,REJECT,3359,req-aabe057b
2025-04-13T13:19:24,192.168.1.12,10.0.0.147,ACCEPT,7887,req-b8ea9a0b
2025-04-13T13:10:54,192.168.1.178,10.0.0.33,REJECT,8077,req-94141b95
2025-04-13T12:59:11,192.168.1.131,10.0.0.191,ACCEPT,3157,req-76a2e720
2025-04-13T12:00:44,192.168.1.85,10.0.0.80,REJECT,4389,req-a467664a
2025-04-13T12:14:27,192.168.1.76,10.0.0.131,REJECT,5385,req-366ce6aa
2025-04-13T12:42:30,192.168.1.99,10.0.0.101,ACCEPT,2698,req-25942e63
2025-04-13T13:17:48,192.168.1.36,10.0.0.211,REJECT,7421,req-03cc037f
2025-04-13T13:13:13,192.168.1.139,10.0.0.178,ACCEPT,4946,req-cc127c6d
2025-04-13T12:17:04,192.168.1.142,10.0.0.148,ACCEPT,7578,req-78f58e4f
2025-04-13T13:06:59,192.168.1.50,10.0.0.28,REJECT,7179,req-dff30a0c
2025-04-13T12:16:25,192.168.1.189,10.0.0.64,REJECT,8546,req-66edbc5b
2025-04-13T12:23:51,192.168.1.186,10.0.0.6,REJECT,2371,req-080754da
2025-04-13T12:08:39,192.168.1.122,10.0.0.41,REJECT,1941,req-3fcf7539
2025-04-13T13:00:26,192.168.1.97,10.0.0.149,REJECT,8572,req-fab1bd49
2025-04-13T12:11:17,192.168.1.111,10.0.0.43,ACCEPT,1409,req-9211e83b
2025-04-13T12:09:32,192.168.1.184,10.0.0.219,ACCEPT,4939,req-d3a75bfd
2025-04-13T13:17:51,192.168.1.180,10.0.0.136,REJECT,3496,req-ad4720a6
2025-04-13T12:25:41,192.168.1.158,10.0.0.168,REJECT,7273,req-e41646c7
2025-04-13T13:06:58,192.168.1.107,10.0.0.125,REJECT,1020,req-0f51b50e
2025-04-13T13:06:01,192.168.1.6,10.0.0.231,ACCEPT,4810,req-37e49b73
2025-04-13T13:06:56,192.168.1.164,10.0.0.121,REJECT,3904,req-b443ecef
2025-04-13T12:00:02,192.168.1.210,10.0.0.23,ACCEPT,4574,req-b22e77c0
2025-04-13T12:32:02,192.168.1.177,10.0.0.190,REJECT,2032,req-64b3e97c
2025-04-13T13:18:12,192.168.1.249,10.0.0.2,REJECT,2151,req-b23dc8c1
2025-04-13T12:59:34,192.168.1.59,10.0.0.193,ACCEPT,9432,req-8508eff8
2025-04-13T12:20:58,192.168.1.136,10.0.0.160,ACCEPT,4636,req-93e97149
2025-04-13T12:23:27,192.168.1.152,10.0.0.218,REJECT,7434,req-27c0d37f
2025-04-13T12:35:32,192.168.1.61,10.0.0.153,REJECT,7930,req-0d6895ed
2025-04-13T12:53:35,192.168.1.29,10.0.0.73,ACCEPT,7829,req-a1a779f4
2025-04-13T12:24:58,192.168.1.208,10.0.0.158,ACCEPT,5348,req-4a2300f1
2025-04-13T13:15:34,192.168.1.99,10.0.0.155,REJECT,6712,req-94a60742
2025-04-13T12:23:11,192.168.1.234,10.0.0.80,ACCEPT,3815,req-ef11791c
2025-04-13T13:10:45,192.168.1.187,10.0.0.91,REJECT,6370,req-cf187407
2025-04-13T12:32:50,192.168.1.78,10.0.0.129,REJECT,9175,req-9a6b47a9
2025-04-13T13:13:30,192.168.1.171,10.0.0.156,ACCEPT,9057,req-c20b22b2
2025-04-13T13:18:14,192.168.1.47,10.0.0.171,ACCEPT,1804,req-63db7dd4
2025-04-13T12:39:35,192.168.1.139,10.0.0.65,ACCEPT,3667,req-cd270224
2025-04-13T12:53:21,192.168.1.45,10.0.0.68,REJECT,7037,req-55b4d40e
2025-04-13T12:21:57,192.168.1.93,10.0.0.218,ACCEPT,3215,req-8df456fe
2025-04-13T13:01:11,192.168.1.85,10.0.0.13,ACCEPT,6825,req-ebff62ae
2025-04-13T13:21:21,192.168.1.173,10.0.0.84,ACCEPT,9986,req-8edc1038
2025-04-13T12:01:05,192.168.1.238,10.0.0.244,REJECT,5184,req-09861df2
2025-04-13T13:03:38,192.168.1.200,10.0.0.21,REJECT,1654,req-bec3dac2
2025-04-13T12:18:16,192.168.1.23,10.0.0.138,ACCEPT,8788,req-375bd37c
2025-04-13T12:44:40,192.168.1.254,10.0.0.244,REJECT,5705,req-98eeb2bb
2025-04-13T12:46:15,192.168.1.176,10.0.0.57,REJECT,526,req-5adba704
2025-04-13T13:02:16,192.168.1.234,10.0.0.37,ACCEPT,6211,req-e102d606
2025-04-13T12:35:04,192.168.1.164,10.0.0.167,REJECT,7788,req-987c50ea
2025-04-13T12:20:42,192.168.1.37,10.0.0.81,ACCEPT,5633,req-45ba7f30
2025-04-13T12:24:44,192.168.1.235,10.0.0.218,REJECT,9673,req-b6cde9ed
2025-04-13T12:26:00,192.168.1.147,10.0.0.117,ACCEPT,4903,req-fc112bcc
2025-04-13T13:14:20,192.168.1.106,10.0.0.221,REJECT,8475,req-fa015054
2025-04-13T12:11:48,192.168.1.183,10.0.0.191,REJECT,4290,req-f4f1b9be
2025-04-13T12:46:06,192.168.1.208,10.0.0.152,ACCEPT,8877,req-d5d086e5
2025-04-13T12:51:36,192.168.1.68,10.0.0.51,REJECT,6487,req-9908cc82
2025-04-13T12:24:38,192.168.1.178,10.0.0.61,REJECT,9311,req-30d251d1
2025-04-13T13:00:47,192.168.1.53,10.0.0.47,REJECT,9843,req-50d8d971
2025-04-13T13:10:38,192.168.1.45,10.0.0.20,ACCEPT,4378,req-ff437002
2025-04-13T12:14:20,192.168.1.54,10.0.0.36,REJECT,2387,req-b9f37fe1
2025-04-13T12:21:24,192.168.1.213,10.0.0.143,REJECT,1175,req-cfdeb758
2025-04-13T12:30:09,192.168.1.8,10.0.0.163,ACCEPT,3664,req-4ef2260c
2025-04-13T12:05:57,192.168.1.237,10.0.0.198,ACCEPT,1535,req-d69db348
2025-04-13T12:18:59,192.168.1.130,10.0.0.9,ACCEPT,1580,req-a7ac222a
2025-04-13T12:14:32,192.168.1.209,10.0.0.171,REJECT,778,req-2abb8d8a
2025-04-13T13:19:31,192.168.1.243,10.0.0.156,ACCEPT,8327,req-04beae5e
2025-04-13T12:02:16,192.168.1.55,10.0.0.232,ACCEPT,5148,req-382a10ce
2025-04-13T12:26:51,192.168.1.188,10.0.0.173,REJECT,9416,req-9c3debf3
2025-04-13T12:53:24,192.168.1.13,10.0.0.68,ACCEPT,9018,req-01ce4aeb
2025-04-13T12:05:11,192.168.1.133,10.0.0.133,ACCEPT,6221,req-b6312588
2025-04-13T12:37:45,192.168.1.203,10.0.0.12,REJECT,7746,req-98c4add4
2025-04-13T13:00:38,192.168.1.191,10.0.0.167,REJECT,8119,req-73491ff0
2025-04-13T12:53:47,192.168.1.171,10.0.0.17,ACCEPT,8125,req-cbbd59a8
2025-04-13T12:57:02,192.168.1.119,10.0.0.86,ACCEPT,3446,req-80e81d8e
2025-04-13T13:11:01,192.168.1.215,10.0.0.107,REJECT,4703,req-f6ae5343
2025-04-13T12:08:14,192.168.1.227,10.0.0.178,REJECT,8938,req-8a2cc00c
2025-04-13T12:24:28,192.168.1.94,10.0.0.150,REJECT,9686,req-74f618db
2025-04-13T12:29:41,192.168.1.171,10.0.0.35,ACCEPT,6645,req-4a13b044
2025-04-13T12:26:07,192.168.1.254,10.0.0.94,ACCEPT,7723,req-8dc859b4
2025-04-13T13:16:49,192.168.1.82,10.0.0.141,ACCEPT,5343,req-d349f763
2025-04-13T12:31:00,192.168.1.123,10.0.0.32,ACCEPT,5019,req-e5b90f71
2025-04-13T12:17:19,192.168.1.56,10.0.0.234,ACCEPT,3179,req-1b8f2f5f
2025-04-13T12:40:11,192.168.1.141,10.0.0.209,REJECT,1248,req-3213848b
2025-04-13T12:09:46,192.168.1.241,10.0.0.33,REJECT,7836,req-b316232f
2025-04-13T12:00:04,192.168.1.203,10.0.0.242,ACCEPT,2812,req-25cf1435
2025-04-13T12:35:11,192.168.1.5,10.0.0.118,REJECT,4420,req-0a6115c7
2025-04-13T12:58:42,192.168.1.200,10.0.0.168,ACCEPT,2371,req-bdd52d88
2025-04-13T12:26:19,192.168.1.19,10.0.0.182,ACCEPT,3032,req-49e8229f
2025-04-13T12:21:08,192.168.1.139,10.0.0.53,REJECT,4369,req-bdfa1002
2025-04-13T12:09:12,192.168.1.120,10.0.0.104,REJECT,6732,req-3c52059e
2025-04-13T12:49:41,192.168.1.86,10.0.0.159,REJECT,7556,req-16df666c
2025-04-13T12:45:22,192.168.1.83,10.0.0.6,REJECT,8916,req-b199073f
2025-04-13T12:22:31,192.168.1.57,10.0.0.173,REJECT,9662,req-1a472678
2025-04-13T12:43:01,192.168.1.15,10.0.0.246,REJECT,4125,req-24b7cd46
2025-04-13T12:30:59,192.168.1.49,10.0.0.143,ACCEPT,5654,req-ac79d68e
2025-04-13T13:04:37,192.168.1.238,10.0.0.190,REJECT,3947,req-7d257261
2025-04-13T12:16:35,192.168.1.149,10.0.0.140,REJECT,9771,req-f40abcd5
2025-04-13T12:55:34,192.168.1.37,10.0.0.204,ACCEPT,1355,req-255568b0
2025-04-13T13:10:44,192.168.1.35,10.0.0.217,ACCEPT,1221,req-05072c83
2025-04-13T12:15:21,192.168.1.222,10.0.0.11,ACCEPT,1206,req-e2fb93d0
2025-04-13T13:13:54,192.168.1.125,10.0.0.240,REJECT,670,req-8aac2b30
2025-04-13T13:07:22,192.168.1.98,10.0.0.196,ACCEPT,9043,req-624fbc02
2025-04-13T13:14:53,192.168.1.99,10.0.0.191,ACCEPT,3462,req-47d2d8eb
2025-04-13T12:16:12,192.168.1.157,10.0.0.90,ACCEPT,4059,req-ab5feb3b
2025-04-13T12:54:52,192.168.1.209,10.0.0.231,REJECT,7558,req-8cf6268e
2025-04-13T12:32:05,192.168.1.18,10.0.0.136,ACCEPT,4820,req-b926e1b9
2025-04-13T12:31:27,192.168.1.222,10.0.0.160,REJECT,7141,req-c83c84ba
2025-04-13T12:11:49,192.168.1.132,10.0.0.138,REJECT,9042,req-4309ce35
2025-04-13T13:08:17,192.168.1.55,10.0.0.8,ACCEPT,3846,req-9bdc1416
2025-04-13T12:08:55,192.168.1.68,10.0.0.138,ACCEPT,2761,req-3b220ba1
2025-04-13T12:35:31,192.168.1.209,10.0.0.14,REJECT,8450,req-c12eab4f
2025-04-13T12:00:20,192.168.1.164,10.0.0.167,REJECT,8510,req-fd9a8506
2025-04-13T12:23:19,192.168.1.211,10.0.0.137,ACCEPT,6480,req-a1d860f7
2025-04-13T13:07:55,192.168.1.247,10.0.0.145,REJECT,644,req-942d4c8b
2025-04-13T12:48:47,192.168.1.206,10.0.0.3,REJECT,9140,req-2ab42f80
2025-04-13T12:07:46,192.168.1.246,10.0.0.113,REJECT,3584,req-4d825550
2025-04-13T12:46:36,192.168.1.28,10.0.0.19,ACCEPT,6223,req-1b8ffff0
2025-04-13T12:42:06,192.168.1.214,10.0.0.74,ACCEPT,4394,req-903ca508
2025-04-13T12:44:17,192.168.1.235,10.0.0.95,ACCEPT,3112,req-1120640f
2025-04-13T12:12:53,192.168.1.215,10.0.0.174,ACCEPT,6960,req-cbb01b6c
2025-04-13T12:49:39,192.168.1.240,10.0.0.49,REJECT,1717,req-82ed245f
2025-04-13T12:28:10,192.168.1.33,10.0.0.88,REJECT,6304,req-31f75e16
2025-04-13T12:11:31,192.168.1.75,10.0.0.174,REJECT,1960,req-5e6c2f86
2025-04-13T12:37:21,192.168.1.186,10.0.0.136,ACCEPT,9117,req-8121eabb
2025-04-13T13:03:21,192.168.1.235,10.0.0.4,ACCEPT,2913,req-f7de1f5a
2025-04-13T12:14:38,192.168.1.81,10.0.0.111,ACCEPT,8379,req-731959c3
2025-04-13T13:21:53,192.168.1.211,10.0.0.13,REJECT,2954,req-e0253816
2025-04-13T12:58:53,192.168.1.88,10.0.0.190,ACCEPT,7218,req-a96a9be1
2025-04-13T12:03:43,192.168.1.59,10.0.0.229,REJECT,4554,req-b83f9c5f
2025-04-13T12:41:30,192.168.1.62,10.0.0.159,ACCEPT,7899,req-4ba6ba97
2025-04-13T12:29:16,192.168.1.48,10.0.0.80,REJECT,7424,req-31500201
2025-04-13T13:02:17,192.168.1.5,10.0.0.208,ACCEPT,5398,req-630c0ac0
2025-04-13T13:01:49,192.168.1.217,10.0.0.96,ACCEPT,6744,req-d7634727
2025-04-13T12:04:14,192.168.1.134,10.0.0.124,ACCEPT,6901,req-8f777546
2025-04-13T13:22:40,192.168.1.21,10.0.0.239,REJECT,8143,req-587488c4
2025-04-13T13:20:34,192.168.1.16,10.0.0.21,ACCEPT,7094,req-c39db795
2025-04-13T13:09:46,192.168.1.10,10.0.0.27,REJECT,5476,req-1d3c7006
2025-04-13T12:35:33,192.168.1.90,10.0.0.17,REJECT,6085,req-61ca9dae
2025-04-13T12:18:20,192.168.1.108,10.0.0.114,REJECT,2746,req-bbca91d0
2025-04-13T12:58:23,192.168.1.41,10.0.0.66,ACCEPT,5028,req-50f8d88f
2025-04-13T13:05:40,192.168.1.187,10.0.0.114,REJECT,6057,req-1775cb5d
2025-04-13T12:14:04,192.168.1.117,10.0.0.205,ACCEPT,6174,req-7a6c2703
2025-04-13T13:17:55,192.168.1.49,10.0.0.162,ACCEPT,1001,req-3944472c
2025-04-13T12:50:47,192.168.1.122,10.0.0.85,REJECT,8639,req-06105e5d
2025-04-13T12:47:21,192.168.1.68,10.0.0.241,REJECT,6292,req-d7a53533
2025-04-13T13:02:47,192.168.1.85,10.0.0.15,REJECT,9574,req-ba48b9fb
2025-04-13T12:58:51,192.168.1.166,10.0.0.55,ACCEPT,4902,req-9734d28a
2025-04-13T12:50:06,192.168.1.98,10.0.0.100,ACCEPT,5037,req-7b9b95a1
2025-04-13T12:43:56,192.168.1.106,10.0.0.55,REJECT,7526,req-58645870
2025-04-13T12:08:09,192.168.1.171,10.0.0.207,ACCEPT,5976,req-6a13fbb8
2025-04-13T12:23:50,192.168.1.60,10.0.0.250,REJECT,961,req-3eed403e
2025-04-13T13:20:26,192.168.1.240,10.0.0.174,ACCEPT,5926,req-07b1828a
2025-04-13T12:37:51,192.168.1.251,10.0.0.40,REJECT,4772,req-2be2d0e0
2025-04-13T12:10:34,192.168.1.1,10.0.0.219,REJECT,5102,req-a7502871
2025-04-13T12:39:57,192.168.1.147,10.0.0.219,ACCEPT,1866,req-54c42e9b
2025-04-13T12:40:02,192.168.1.59,10.0.0.49,REJECT,6635,req-1170634e
2025-04-13T13:11:27,192.168.1.142,10.0.0.72,ACCEPT,3623,req-e8c14684
2025-04-13T13:05:04,192.168.1.171,10.0.0.214,REJECT,4099,req-4e28643e
2025-04-13T13:13:51,192.168.1.164,10.0.0.13,REJECT,4402,req-0a554a80
2025-04-13T13:22:02,192.168.1.212,10.0.0.12,REJECT,867,req-f37c890e
2025-04-13T12:04:47,192.168.1.51,10.0.0.17,REJECT,9109,req-5863a328
2025-04-13T12:12:35,192.168.1.122,10.0.0.99,REJECT,6799,req-135d9d41
2025-04-13T12:48:11,192.168.1.99,10.0.0.215,ACCEPT,6495,req-8fb1ee73
2025-04-13T13:17:46,192.168.1.202,10.0.0.175,REJECT,1509,req-c8bab03b
2025-04-13T12:16:36,192.168.1.131,10.0.0.44,REJECT,3382,req-a05afef9
2025-04-13T12:44:42,192.168.1.58,10.0.0.190,REJECT,2963,req-cedc6209
2025-04-13T13:07:46,192.168.1.43,10.0.0.110,REJECT,9127,req-c94a745a
2025-04-13T12:23:05,192.168.1.139,10.0.0.30,ACCEPT,8226,req-067e0e9c
2025-04-13T12:26:42,192.168.1.186,10.0.0.239,ACCEPT,4520,req-1099ef53
2025-04-13T13:19:01,192.168.1.32,10.0.0.17,REJECT,6529,req-de49cd6e
2025-04-13T12:02:12,192.168.1.150,10.0.0.141,REJECT,2825,req-1fc21b76
2025-04-13T13:23:19,192.168.1.202,10.0.0.27,REJECT,2994,req-a6820ec5
2025-04-13T13:05:11,192.168.1.178,10.0.0.224,REJECT,6371,req-762bcc26
2025-04-13T13:09:50,192.168.1.158,10.0.0.49,ACCEPT,2041,req-09c43a56
2025-04-13T12:47:50,192.168.1.161,10.0.0.70,REJECT,8240,req-486d3d31
2025-04-13T12:13:32,192.168.1.214,10.0.0.240,REJECT,6310,req-2a500a5b
2025-04-13T12:36:00,192.168.1.209,10.0.0.242,ACCEPT,8137,req-9f609641
2025-04-13T13:18:15,192.168.1.186,10.0.0.113,REJECT,1127,req-4426f148
2025-04-13T12:06:04,192.168.1.117,10.0.0.51,REJECT,2690,req-eaca4fc6
2025-04-13T12:57:36,192.168.1.111,10.0.0.248,ACCEPT,6171,req-327756da
2025-04-13T12:35:25,192.168.1.71,10.0.0.95,ACCEPT,928,req-8619f14a
2025-04-13T13:09:02,192.168.1.170,10.0.0.188,REJECT,2609,req-b9ba30dc
2025-04-13T13:16:02,192.168.1.12,10.0.0.172,ACCEPT,2508,req-774584d0
2025-04-13T13:12:51,192.168.1.232,10.0.0.245,ACCEPT,5236,req-4e3e65bc
2025-04-13T12:22:06,192.168.1.58,10.0.0.224,REJECT,9011,req-c1209e26
2025-04-13T13:23:14,192.168.1.118,10.0.0.22,REJECT,6694,req-e6cd24f7
2025-04-13T12:58:02,192.168.1.17,10.0.0.34,REJECT,7673,req-15d4dfd9
2025-04-13T12:50:20,192.168.1.108,10.0.0.241,REJECT,8292,req-4996eab3
2025-04-13T12:30:49,192.168.1.130,10.0.0.58,ACCEPT,9845,req-d4661cfa
2025-04-13T12:12:58,192.168.1.78,10.0.0.151,REJECT,3342,req-5c3446c9
2025-04-13T12:21:45,192.168.1.81,10.0.0.135,ACCEPT,5303,req-6fc75aa1
2025-04-13T12:43:50,192.168.1.23,10.0.0.45,ACCEPT,4420,req-945d75d7
2025-04-13T12:59:05,192.168.1.160,10.0.0.137,ACCEPT,551,req-a6bf2418
2025-04-13T12:40:06,192.168.1.106,10.0.0.32,REJECT,8199,req-e08c9d0b
2025-04-13T12:57:40,192.168.1.223,10.0.0.106,REJECT,6490,req-a0a6a9fb
2025-04-13T12:20:31,192.168.1.143,10.0.0.222,ACCEPT,6297,req-d07d7a8e
2025-04-13T12:22:28,192.168.1.114,10.0.0.167,REJECT,3611,req-aae7db21
2025-04-13T12:33:15,192.168.1.135,10.0.0.111,REJECT,1480,req-6bc584d3
2025-04-13T12:27:06,192.168.1.215,10.0.0.249,REJECT,3438,req-c89d58a1
2025-04-13T13:10:32,192.168.1.123,10.0.0.122,ACCEPT,3586,req-7c1e6097
2025-04-13T12:06:17,192.168.1.36,10.0.0.127,REJECT,2654,req-2213575b
2025-04-13T12:39:04,192.168.1.87,10.0.0.234,ACCEPT,3399,req-5e0ad2c2
2025-04-13T12:20:13,192.168.1.202,10.0.0.86,REJECT,4808,req-e1ddc3ca
2025-04-13T13:09:12,192.168.1.240,10.0.0.222,ACCEPT,4336,req-15da64ca
2025-04-13T13:22:52,192.168.1.20,10.0.0.244,REJECT,3184,req-826862f4
2025-04-13T12:32:32,192.168.1.229,10.0.0.127,ACCEPT,716,req-ab31c6a2
2025-04-13T12:51:11,192.168.1.95,10.0.0.180,REJECT,4670,req-710df4a9
2025-04-13T12:36:55,192.168.1.228,10.0.0.208,ACCEPT,2387,req-a9366342
2025-04-13T12:50:26,192.168.1.34,10.0.0.57,REJECT,2762,req-2f6b6902
2025-04-13T12:03:09,192.168.1.213,10.0.0.187,REJECT,9088,req-efd0ff8c
2025-04-13T12:29:22,192.168.1.59,10.0.0.55,REJECT,5733,req-65d67c69
2025-04-13T12:56:01,192.168.1.191,10.0.0.46,REJECT,865,req-aee632c7
2025-04-13T12:23:52,192.168.1.211,10.0.0.108,REJECT,959,req-ac2b8c10
2025-04-13T12:39:49,192.168.1.198,10.0.0.70,REJECT,4270,req-52d1f0b7
2025-04-13T12:55:37,192.168.1.229,10.0.0.123,ACCEPT,1620,req-451943d8
2025-04-13T12:56:49,192.168.1.76,10.0.0.131,ACCEPT,4998,req-39c13db9
2025-04-13T13:22:59,192.168.1.218,10.0.0.58,ACCEPT,7254,req-44518ac4
2025-04-13T12:28:47,192.168.1.7,10.0.0.108,REJECT,8789,req-a9847d91
2025-04-13T13:09:17,192.168.1.210,10.0.0.152,REJECT,6905,req-3b4a317a
2025-04-13T12:11:52,192.168.1.91,10.0.0.203,REJECT,4434,req-94ebd08f
2025-04-13T12:33:58,192.168.1.56,10.0.0.101,ACCEPT,8418,req-83c8f4d0
2025-04-13T12:15:57,192.168.1.145,10.0.0.83,REJECT,4952,req-48558897
2025-04-13T12:32:03,192.168.1.89,10.0.0.11,REJECT,9670,req-51a4ecbd
2025-04-13T13:06:14,192.168.1.81,10.0.0.102,REJECT,9956,req-d88f24b6
2025-04-13T13:20:17,192.168.1.10,10.0.0.231,REJECT,9301,req-edb3a412
2025-04-13T12:49:11,192.168.1.249,10.0.0.89,ACCEPT,1387,req-ed1ee1c8
2025-04-13T12:53:34,192.168.1.220,10.0.0.208,ACCEPT,8452,req-99a92062
2025-04-13T12:32:09,192.168.1.137,10.0.0.103,REJECT,8328,req-59b6486e
2025-04-13T12:56:26,192.168.1.5,10.0.0.60,ACCEPT,3973,req-9d06d755
2025-04-13T13:19:07,192.168.1.178,10.0.0.50,ACCEPT,9161,req-37b49494
2025-04-13T12:00:45,192.168.1.13,10.0.0.189,ACCEPT,3184,req-b2a143d8
2025-04-13T13:13:10,192.168.1.47,10.0.0.209,REJECT,1247,req-f7119248
2025-04-13T13:21:03,192.168.1.135,10.0.0.137,ACCEPT,1556,req-332001dd
2025-04-13T13:06:44,192.168.1.229,10.0.0.50,ACCEPT,5380,req-585cad84
2025-04-13T12:36:49,192.168.1.63,10.0.0.245,ACCEPT,6529,req-c83471d4
2025-04-13T12:28:55,192.168.1.81,10.0.0.6,REJECT,5154,req-3b9da574
2025-04-13T13:09:36,192.168.1.85,10.0.0.114,ACCEPT,4140,req-f86f3381
2025-04-13T13:10:31,192.168.1.229,10.0.0.94,ACCEPT,8167,req-ee0f1254
2025-04-13T12:38:42,192.168.1.131,10.0.0.160,REJECT,6702,req-ea60f152
2025-04-13T12:01:02,192.168.1.66,10.0.0.187,ACCEPT,1652,req-e4753db1
2025-04-13T12:25:16,192.168.1.203,10.0.0.230,ACCEPT,6215,req-d8290033
2025-04-13T12:41:27,192.168.1.239,10.0.0.16,REJECT,3352,req-a6f1d0f2
2025-04-13T13:02:36,192.168.1.106,10.0.0.193,REJECT,3761,req-854da561
2025-04-13T12:03:11,192.168.1.59,10.0.0.53,REJECT,2943,req-fd946770
2025-04-13T12:45:49,192.168.1.212,10.0.0.139,ACCEPT,6656,req-dcbc0961
2025-04-13T12:24:14,192.168.1.199,10.0.0.237,REJECT,2355,req-fe10f718
2025-04-13T12:02:33,192.168.1.132,10.0.0.208,ACCEPT,2365,req-7a1bf257
2025-04-13T13:21:59,192.168.1.145,10.0.0.48,REJECT,7079,req-48845981
2025-04-13T12:38:19,192.168.1.6,10.0.0.40,ACCEPT,5601,req-ce9af07a
2025-04-13T12:22:26,192.168.1.109,10.0.0.183,ACCEPT,3545,req-6447d979
2025-04-13T13:08:58,192.168.1.63,10.0.0.24,ACCEPT,5705,req-84d80a95
2025-04-13T13:08:49,192.168.1.102,10.0.0.115,REJECT,8417,req-6413a0e6
2025-04-13T12:57:53,192.168.1.114,10.0.0.209,REJECT,6064,req-3609944b
2025-04-13T12:10:58,192.168.1.40,10.0.0.77,REJECT,2626,req-3a4fe7e9
2025-04-13T12:46:48,192.168.1.181,10.0.0.208,ACCEPT,4359,req-406adef3
2025-04-13T12:00:59,192.168.1.40,10.0.0.122,REJECT,1271,req-f646e51c
2025-04-13T13:20:48,192.168.1.10,10.0.0.118,REJECT,3505,req-b0ecddac
2025-04-13T12:18:07,192.168.1.190,10.0.0.112,ACCEPT,6102,req-b0d5890b
2025-04-13T13:01:52,192.168.1.134,10.0.0.205,REJECT,6103,req-2515798d
2025-04-13T12:37:27,192.168.1.157,10.0.0.3,REJECT,2125,req-2052e4a3
2025-04-13T12:08:29,192.168.1.4,10.0.0.184,REJECT,6833,req-040a1866
2025-04-13T13:16:58,192.168.1.170,10.0.0.31,REJECT,2691,req-16f2ee93
2025-04-13T13:10:08,192.168.1.114,10.0.0.137,REJECT,1691,req-ebdad620
2025-04-13T12:20:53,192.168.1.250,10.0.0.189,ACCEPT,3974,req-8f0cb8a9
2025-04-13T12:36:27,192.168.1.156,10.0.0.140,ACCEPT,1347,req-1f64c7e7
2025-04-13T12:40:12,192.168.1.86,10.0.0.254,ACCEPT,9771,req-c2e832a7
2025-04-13T13:07:13,192.168.1.30,10.0.0.182,REJECT,1740,req-4c350f73
2025-04-13T12:22:24,192.168.1.172,10.0.0.121,ACCEPT,4220,req-823253f6
2025-04-13T12:41:34,192.168.1.35,10.0.0.117,ACCEPT,3679,req-f43b359c
2025-04-13T12:36:38,192.168.1.104,10.0.0.181,ACCEPT,7292,req-e16fe677
2025-04-13T13:20:03,192.168.1.50,10.0.0.201,REJECT,4869,req-2d852f3b
2025-04-13T13:07:50,192.168.1.197,10.0.0.10,REJECT,8941,req-0e2bad3d
2025-04-13T12:54:06,192.168.1.153,10.0.0.217,ACCEPT,8507,req-2f13e236
2025-04-13T13:15:18,192.168.1.83,10.0.0.224,REJECT,9900,req-f01675c9
2025-04-13T12:22:27,192.168.1.66,10.0.0.238,REJECT,6331,req-a2b8cf93
2025-04-13T12:18:39,192.168.1.4,10.0.0.172,REJECT,5943,req-b65608a8
2025-04-13T13:21:57,192.168.1.247,10.0.0.95,ACCEPT,7706,req-7c8d2bd7
2025-04-13T12:17:17,192.168.1.214,10.0.0.228,ACCEPT,9796,req-7f55c8c5
2025-04-13T12:53:58,192.168.1.245,10.0.0.97,ACCEPT,8004,req-da475542
2025-04-13T13:06:13,192.168.1.145,10.0.0.225,REJECT,9753,req-c7d8045b
2025-04-13T12:58:57,192.168.1.232,10.0.0.76,ACCEPT,9969,req-42bb3d54
2025-04-13T12:17:09,192.168.1.51,10.0.0.10,ACCEPT,7813,req-2a39e667
2025-04-13T12:04:21,192.168.1.50,10.0.0.249,ACCEPT,4680,req-66efb16a
2025-04-13T13:08:39,192.168.1.182,10.0.0.248,REJECT,4316,req-d3047ca4
